               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  95,            0.019948,            0.010664,             0.10781,             0.19912,             0.39471,            0.052777,            0.046447,           0.0073129,           0.0026245,            0.062693,            0.006898,            0.006898,            0.006898
                  96,            0.019483,            0.010716,              0.1075,              0.2418,             0.33724,            0.053005,            0.046557,           0.0073513,           0.0026224,            0.062729,            0.006865,            0.006865,            0.006865
                  97,            0.019287,            0.010622,             0.10787,              0.2717,             0.32016,            0.053273,            0.046726,           0.0073733,            0.002628,            0.062607,            0.006832,            0.006832,            0.006832
                  98,            0.019715,            0.010736,             0.10758,             0.24373,             0.34343,            0.053079,            0.046761,           0.0073673,           0.0026218,            0.062493,            0.006799,            0.006799,            0.006799
                  99,            0.019504,            0.010707,             0.10784,             0.22185,             0.37078,            0.053159,            0.046786,           0.0073617,           0.0026328,            0.062546,            0.006766,            0.006766,            0.006766
                 100,             0.01948,            0.010556,             0.10724,             0.23748,              0.3473,            0.054171,            0.047685,           0.0073016,           0.0026246,            0.062521,            0.006733,            0.006733,            0.006733
                 101,             0.01939,            0.010609,             0.10765,             0.11393,             0.47555,            0.054725,            0.048236,           0.0073056,           0.0026252,            0.062437,              0.0067,              0.0067,              0.0067
                 102,            0.019846,            0.010792,             0.10791,             0.25336,             0.33743,            0.054692,            0.048348,           0.0072965,             0.00264,            0.062427,            0.006667,            0.006667,            0.006667
                 103,            0.019669,            0.010596,             0.10753,             0.17621,             0.41203,            0.054979,            0.048629,           0.0072691,           0.0026298,             0.06236,            0.006634,            0.006634,            0.006634
                 104,            0.019616,            0.010625,             0.10755,             0.23319,             0.36179,            0.055076,            0.048756,            0.007245,           0.0026254,            0.062336,            0.006601,            0.006601,            0.006601
                 105,            0.019572,            0.010554,             0.10743,             0.13458,             0.44901,            0.055809,            0.049463,           0.0072016,           0.0026303,            0.062284,            0.006568,            0.006568,            0.006568
                 106,            0.019223,            0.010626,             0.10712,             0.17679,             0.42243,            0.056137,            0.049728,           0.0071965,           0.0026304,            0.062224,            0.006535,            0.006535,            0.006535
                 107,            0.019333,            0.010625,             0.10701,             0.10436,             0.45179,            0.056345,            0.049891,           0.0071638,            0.002632,            0.062193,            0.006502,            0.006502,            0.006502
                 108,            0.019276,            0.010648,             0.10715,             0.14051,             0.42524,            0.056648,             0.05014,           0.0071585,           0.0026337,            0.062137,            0.006469,            0.006469,            0.006469
                 109,             0.01912,            0.010576,             0.10725,            0.094206,             0.45785,            0.056966,            0.050465,           0.0071441,           0.0026305,            0.062109,            0.006436,            0.006436,            0.006436
                 110,            0.019286,            0.010507,             0.10709,            0.074328,             0.49962,            0.057298,            0.050798,           0.0071559,           0.0026308,            0.062031,            0.006403,            0.006403,            0.006403
                 111,              0.0196,            0.010652,             0.10753,              0.0489,             0.60746,            0.057937,            0.051371,             0.00717,           0.0026297,            0.062002,             0.00637,             0.00637,             0.00637
                 112,            0.018942,            0.010473,             0.10701,            0.079944,             0.50117,            0.058196,            0.051693,           0.0071639,           0.0026323,            0.061974,            0.006337,            0.006337,            0.006337
                 113,            0.019653,            0.010603,             0.10685,              0.0908,             0.46234,            0.058338,            0.051767,           0.0071527,           0.0026394,            0.061945,            0.006304,            0.006304,            0.006304
                 114,            0.019558,            0.010581,             0.10705,             0.15227,             0.40482,            0.058325,            0.051659,           0.0071518,           0.0026416,            0.061915,            0.006271,            0.006271,            0.006271
                 115,            0.019296,            0.010537,             0.10697,             0.11604,             0.43467,            0.058583,             0.05191,            0.007136,           0.0026418,            0.061849,            0.006238,            0.006238,            0.006238
                 116,            0.019193,            0.010416,             0.10686,             0.08066,             0.50806,            0.058942,             0.05221,           0.0071643,           0.0026413,            0.061806,            0.006205,            0.006205,            0.006205
                 117,            0.018885,            0.010479,              0.1064,            0.081211,             0.51249,            0.059262,            0.052581,           0.0071736,           0.0026406,            0.061736,            0.006172,            0.006172,            0.006172
                 118,            0.019202,            0.010486,             0.10648,            0.076376,             0.51616,            0.059568,             0.05284,           0.0071788,           0.0026413,            0.061668,            0.006139,            0.006139,            0.006139
                 119,            0.019349,            0.010499,             0.10689,            0.075759,              0.5183,            0.060053,            0.053276,           0.0071705,           0.0026379,            0.061639,            0.006106,            0.006106,            0.006106
                 120,            0.019135,            0.010475,             0.10664,            0.082634,             0.51867,            0.060453,            0.053668,            0.007172,           0.0026369,            0.061632,            0.006073,            0.006073,            0.006073
                 121,            0.019547,            0.010641,             0.10689,            0.083299,             0.51897,            0.060431,            0.053667,           0.0071728,           0.0026389,            0.061611,             0.00604,             0.00604,             0.00604
                 122,            0.018609,            0.010416,             0.10611,            0.044546,             0.62618,            0.060754,            0.053916,           0.0071723,           0.0026329,              0.0616,            0.006007,            0.006007,            0.006007
                 123,            0.018881,            0.010492,             0.10651,            0.049616,             0.62989,             0.06068,            0.053839,           0.0071571,            0.002632,            0.061559,            0.005974,            0.005974,            0.005974
                 124,            0.019013,            0.010379,              0.1063,            0.061028,             0.57162,            0.060948,            0.054038,           0.0071509,           0.0026283,            0.061512,            0.005941,            0.005941,            0.005941
                 125,            0.018981,            0.010445,             0.10601,             0.04465,             0.63449,            0.060876,            0.053966,           0.0071561,           0.0026277,            0.061477,            0.005908,            0.005908,            0.005908
                 126,            0.018694,             0.01033,             0.10635,            0.045216,             0.63509,            0.061229,            0.054269,           0.0071544,           0.0026274,            0.061459,            0.005875,            0.005875,            0.005875
                 127,            0.018694,            0.010445,             0.10577,            0.045123,             0.63604,            0.061581,            0.054618,           0.0071591,           0.0026204,            0.061443,            0.005842,            0.005842,            0.005842
                 128,            0.018475,            0.010453,             0.10551,            0.056277,             0.57606,            0.061846,            0.054771,           0.0071474,           0.0026174,             0.06142,            0.005809,            0.005809,            0.005809
                 129,            0.019015,            0.010283,             0.10597,            0.046925,             0.64461,            0.062354,            0.055247,           0.0071436,           0.0026112,            0.061386,            0.005776,            0.005776,            0.005776
                 130,            0.018961,            0.010306,              0.1059,             0.05138,             0.58105,            0.062432,            0.055256,           0.0071448,           0.0026113,             0.06136,            0.005743,            0.005743,            0.005743
                 131,            0.018976,            0.010355,             0.10607,            0.046034,             0.64598,            0.062809,             0.05561,           0.0071416,           0.0026076,            0.061332,             0.00571,             0.00571,             0.00571
                 132,            0.018642,            0.010337,             0.10555,            0.045953,             0.64569,            0.062741,            0.055505,           0.0071389,           0.0026078,            0.061313,            0.005677,            0.005677,            0.005677
                 133,            0.018785,            0.010342,             0.10574,            0.045942,             0.64648,             0.06282,            0.055612,           0.0071278,           0.0026093,            0.061299,            0.005644,            0.005644,            0.005644
                 134,            0.018772,            0.010278,             0.10579,            0.046069,             0.64908,            0.063038,            0.055854,           0.0071379,           0.0026085,            0.061274,            0.005611,            0.005611,            0.005611
                 135,            0.018769,            0.010266,             0.10573,            0.046044,             0.64826,            0.063124,               0.056,           0.0071332,           0.0026064,            0.061265,            0.005578,            0.005578,            0.005578
                 136,            0.018238,            0.010181,             0.10582,            0.057432,             0.59201,            0.063227,            0.056056,           0.0071386,           0.0026048,            0.061246,            0.005545,            0.005545,            0.005545
                 137,            0.018568,            0.010152,             0.10538,            0.057612,             0.59217,            0.063265,            0.056186,            0.007136,           0.0026035,            0.061242,            0.005512,            0.005512,            0.005512
                 138,            0.018728,            0.010315,              0.1052,            0.057888,             0.59636,            0.063351,            0.056219,           0.0071326,           0.0026002,            0.061225,            0.005479,            0.005479,            0.005479
                 139,            0.018566,            0.010232,             0.10552,            0.058042,             0.59584,            0.063225,            0.056141,            0.007135,           0.0026005,            0.061219,            0.005446,            0.005446,            0.005446
                 140,            0.018547,            0.010246,             0.10523,            0.045937,             0.64774,            0.063304,            0.056199,           0.0071303,           0.0026005,            0.061214,            0.005413,            0.005413,            0.005413
